Name,ID,Barrio,lat,lon,tipo,Precio,Edad,Area Construida,Area Total,Parking/admin_value,Descripcion,Estrato,Habitaciones,Baños,Other Variable,list,Jardín interior,Zona para niños,Número de piso 3,Patio,Circuito cerrado de TV,Apto para niños,Jardines,Terraza/Balcón balcón,Cerca a tiendas de barrio,Con Terraza,Extractor,Número de piso 5,Número de piso 6,Número de Closets 4,Jardín,Vista interior,Número de piso 2,&Aacute;rea del lote 90,Horno,Número de Ascensores 2,Cerca a Jardines y Colegios,Depósito o cuarto útil,Cocina Tipo Americano,Depósito 0,Número local 1,Número local 0,Piscina,Con chimenea,Tipo de parqueadero propio,Fondo 1 m,Tipo local en centro comercial,Tipo de acabado piso cerámica,Conjunto cerrado,Portería,Tipo de piso en comedor cerámica,Cerca Transporte Público,Piso en madera,Vista exterior,Citófonos,Cerca a gimnasio ,&Aacute;rea del lote 96,Piso en porcelanato,Tipo de Casa condominio,&Aacute;rea del lote 300,Cuarto de servicio,Tipo de acabado piso baldosa,Tipo de estufa gas,Gimnasio,Lote Vacio,Características del Parqueadero cubierto,Tipo local otro,Parqueadero cubierto,Cocina integral,Lavaplatos,Cerca Centros Comerciales,Sobre vía principal,Jacuzzi,Tipo de piso en alcobas cerámica,Cerca Parques,En interior y/o bloque,Número de Ascensores 1,&Aacute;rea del lote 72,Número de Ascensores 0,Número de piso 4,Tipo de estufa electrica,Número de piso 1,Esquinero,Acceso para discapacitados,Cerca a restaurantes,Tipo comedor sala comedor,Tipo instalación de gas natural,Vista panorámica,Área Terraza/Balcón 1,Depósito 1,Hall de Alcobas,Tipo de parqueadero independiente,Tipo de Casa tradicional,Piso en baldosa,Cerca Colegios / Universidades,Salón  comunal,Tipo de Cocina abierta,Piso en alfombra,Tipo de Cocina lineal,Vivienda Bifamiliar,Zonas verdes,Puertas de seguridad,Tipo lote lote en construcción,Cerca Supermercados,Sauna y/o turco,Ubicado en Edificio,Número de piso 7,Zona de lavanderia,Baño Auxiliar,Tipo lote lote vacío,&Aacute;rea del lote 20,Cerca a hospitales,Número de piso 0,Zona Residencial,Sobre vía secundaria,Ascensor,Número de niveles 2,Número de Closets 3,Número de piso 8,Tipo de piso en sala cerámica,Tipo de piso en estudio cerámica,Con calefacción,Zona Campestre,Tipo de calentador gas,Número de niveles 3,Vigilancia 24hrs,Zona Comercial,Baño de Servicio,Zona de BBQ,Estudio o biblioteca,Comedor auxiliar,Tipo comedor comedor independiente,Alarma,Parqueadero visitantes,Shut de basura,Ancho 1 m,date,city
"Lote o Casalote en Venta, San Laureano",10159-M5113043,San Laureano,5.528476,-73.362916,lote,$500.000.000,Más de 20 años,535 m²,535 m²,,"Codigo 7819FR047

VENTA DE LOTE URBANIZABLE EN SAN LAUREANO  EN TUNJA. Con un area de quinientos treinta y cinco metros cuadrados terreno plano, apto para construir proyecto de vivienda. Ubicado a pocas cuadras del centro de la ciudad, colegios, universidades,  y al comercio en general. Precio negociable.
",3,,,"['&Aacute;rea del lote 535', 'Cerca Colegios / Universidades', 'Cerca Transporte Público', 'Sobre vía principal']","['&Aacute;rea del lote 535', 'Cerca Colegios / Universidades', 'Cerca Transporte Público', 'Sobre vía principal']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/22/2024,tunja
"Apartamento en Venta, Santa Lucia",10159-M4892532,santa lucia,5.539403,-73.362039,apartamento,$280.000.000,Entre 0 y 5 años,72.7 m²,68 m²,$60.00 ,"Codigo  739FR0070Excelente oportunidad de Negocio, se vende apartamento sobre planos. Tres habitaciones con closet, habitacion principal con baño privado, baño auxiliar, sala comedor, cocina equipada estufa - horno - extractor, zona de ropas y balcón. El apartamento se entrega totalmente terminado, adicionalmente se entrega con calentador a gas. Parqueadero y deposito se adquiere por solicitud de cliente.
",2,3,2,"['Baño Auxiliar', 'Baño de Servicio', 'Citófonos', 'Cocina integral', 'Zona de lavanderia', 'Número de piso 2', 'Tipo de acabado piso cerámica', 'Vista panorámica', 'Terraza/Balcón balcón', 'Cerca Colegios / Universidades', 'Cerca Parques']","['Baño Auxiliar', 'Baño de Servicio', 'Citófonos', 'Cocina integral', 'Zona de lavanderia', 'Número de piso 2', 'Tipo de acabado piso cerámica', 'Vista panorámica', 'Terraza/Balcón balcón', 'Cerca Colegios / Universidades', 'Cerca Parques']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9/22/2024,tunja
"Casa en Venta, Unicentro Tunja",MC4698620,Unicentro,5.547044,-73.349235,apartamento,$495.000.000,Entre 10 y 20 años,187 m²,187 m²,1,"Espectacular casa ubicada a cuatro cuadras del Centro Comercial Unicentro, cerca de Centros comerciales VIVA Tunja y BOULEVARD, universidades UPTC y Santo Tomas.   Area de 187 mts cuadrados. Sala comedor con chimenea, cocina integral, patio con marquesina, bodega, garaje, 4 baños, 5 alcobas, terraza con marquesina y un balcón. Estrato cinco. ¡El mejor precio del sector!  ",5,5,4,"['Baño Auxiliar', 'Citófonos', 'Cocina integral', 'Depósito o cuarto útil', 'Número de piso 3', 'Patio', 'Características del Parqueadero cubierto', 'Tipo de parqueadero propio', 'Vivienda Bifamiliar', 'Cerca Centros Comerciales', 'Cerca Colegios / Universidades', 'Cerca Supermercados', 'Cerca Transporte Público', 'Zona Residencial']","['Baño Auxiliar', 'Citófonos', 'Cocina integral', 'Depósito o cuarto útil', 'Número de piso 3', 'Patio', 'Características del Parqueadero cubierto', 'Tipo de parqueadero propio', 'Vivienda Bifamiliar', 'Cerca Centros Comerciales', 'Cerca Colegios / Universidades', 'Cerca Supermercados', 'Cerca Transporte Público', 'Zona Residencial']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/22/2024,tunja
"Apartamento en Venta, Mesopotamia",16742-M4797265,Mesopotamia,5.545703,-73.35434,apartamento,$360.000.000,Entre 10 y 20 años,127 m²,127 m²,1,"VENDO Apartamento dúplex, ubicado en el barrio Mesopotamia de la ciudad de Tunja. Consta de: sala comedor, cocina integral, tres alcobas con closet, tres baños, terraza con área de 22m2, garaje.",5,3,3,"['Número de Closets 3', 'Número de piso 3', 'Área Terraza/Balcón 22', 'Parqueadero cubierto', 'Conjunto cerrado', 'Terraza/Balcón terraza', 'Tipo de parqueadero propio', 'Vigilancia 24hrs']","['Número de Closets 3', 'Número de piso 3', 'Área Terraza/Balcón 22', 'Parqueadero cubierto', 'Conjunto cerrado', 'Terraza/Balcón terraza', 'Tipo de parqueadero propio', 'Vigilancia 24hrs']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9/22/2024,tunja
"Local Comercial en Venta, MUISCAS",11295-M3973752,Los Muiscas,5.571878,-73.338583,local,$195.000.000,Entre 10 y 20 años,45 m²,45 m²,,"Local comercial cerca al Colegio Andino, a la Universidad de Boyacá y Clinica Medilaser, a una cuadra de la zona comercial de los muiscas. El edificio es esquinero con un espacio amplio y baño privado, Cuenta con los servicios de agua, luz y gas. Ideal para empresas del sector de alimentos, de papelería, de insumos farmacéuticos, deportivos dirigidos especialmente al mercado estudiantil. ",3,,,"['Número local 0', 'Número de piso 0', 'Tipo local otro']","['Número local 0', 'Número de piso 0', 'Tipo local otro']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/22/2024,tunja
"Casa en Venta, San Laureano",10159-M5082392,San Laureano,5.528476,-73.362916,apartamento,$1.249.000.000,Más de 20 años,550 m²,540 m²,3,"Código 774FR7410 Venta de espectacular casa esquinera rentable en sector con bastante desarrollo, la casa cuenta con un área de terreno de quinientos cincuenta metros cuadrados, servicios públicos de agua, luz y gas, tiene un apartamento con dos habitaciones, baño, cocina integral, sala-comedor, con un total en toda la casa de nueve habitaciones, siete baños, dos salas una con chimenea con leña- dos comedores, zona de lavandería, dos cocinas integrales, pista de baile, deposito, parqueadero para tres vehículos, circuito cerrado de TV, alarma inteligente, sensores de movimiento, dos paneles solares, casa remodelada y reforzada con estructura sismorresistente, se recibe casa o apartamento como parte de pago…

Contáctanos para obtener mayor información…
",3,5,5,"['Baño Auxiliar', 'Alarma', 'Baño de Servicio', 'Con calefacción', 'Con chimenea', 'Cocina integral', 'Comedor auxiliar', 'Cuarto de servicio', 'Estudio o biblioteca', 'Hall de Alcobas', 'Jacuzzi', 'Zona de lavanderia', 'Número de piso 4', 'Depósito 1', 'Tipo de acabado piso cerámica', '&Aacute;rea del lote 550', 'Circuito cerrado de TV', 'Cancha(s) de Basket', 'Cancha(s) de Fútbol', 'Jardín interior', 'Salón  comunal', 'Zonas verdes', 'Cerca Colegios / Universidades', 'Cerca Parques', 'Cerca Transporte Público', 'Zona Residencial']","['Baño Auxiliar', 'Alarma', 'Baño de Servicio', 'Con calefacción', 'Con chimenea', 'Cocina integral', 'Comedor auxiliar', 'Cuarto de servicio', 'Estudio o biblioteca', 'Hall de Alcobas', 'Jacuzzi', 'Zona de lavanderia', 'Número de piso 4', 'Depósito 1', 'Tipo de acabado piso cerámica', '&Aacute;rea del lote 550', 'Circuito cerrado de TV', 'Cancha(s) de Basket', 'Cancha(s) de Fútbol', 'Jardín interior', 'Salón  comunal', 'Zonas verdes', 'Cerca Colegios / Universidades', 'Cerca Parques', 'Cerca Transporte Público', 'Zona Residencial']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,9/22/2024,tunja
"Casa en Venta, COOSERVICIOS",11295-M4195326,cooservicios,5.515268,-73.357505,apartamento,$250.000.000,Entre 10 y 20 años,190 m²,190 m²,1,"¡Gran oportunidad! Se vende una casa amplia en el sector de Cooservicios de Tunja, con alta demanda y cercana a importantes sitios como el puesto de policía, el nuevo hospital y parques recreacionales. Además, está próxima a nuevos proyectos de vivienda. La casa consta de tres niveles, en el primer nivel encontramos entrada cubierta, garage con puerta automática, sala comedor, baño social, cocina semi-integral, patio de ropas y un cuarto auxiliar o habitación. En el segundo nivel, hay tres amplias alcobas y un baño social. El tercer piso se encuentra en obra gris y tiene una terraza amplia. ¡Aprovecha esta oportunidad para adquirir tu casa ideal en un excelente sector!",3,4,2,"['Zona de lavanderia', 'Tipo de Casa tradicional']","['Zona de lavanderia', 'Tipo de Casa tradicional']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/22/2024,tunja
"Casa en Venta, Las Quintas",11295-M3562129,las quintas,5.554885,-73.347292,apartamento,$600.000.000,Entre 5 y 10 años,101 m²,101 m²,,"Casa ubicada en el barrio Las Quintas cerca al Club de EBSA y cercano al Centro Comercial Centro Norte, y Viva, igualmente a la Universidad Santo Tomás, en un sector comercial de alta valorización.  Cuenta con un área de 101 m² de 3 pisos compuesta de la siguiente manera: En el primer piso, un local grande con baño; en el segundo piso, cuenta con 3 alcobas con closet, la principal con baño privado, cocina integral tipo americana, sala comedor y baño social; y el tercer piso, cuenta con 2 habitaciones y cuarto estudio con altillo amplio.",5,5,3,"['Zona de lavanderia', 'Tipo de Casa tradicional']","['Zona de lavanderia', 'Tipo de Casa tradicional']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/22/2024,tunja
"Apartamento en Venta, UPTC MEDICINA   CENTRO",MC4962781,centro ,5.532949,-73.360721,apartamento,$174.000.000,Entre 0 y 5 años,42 m²,42 m²,,Apartamento para estrenar ubicado a una cuadra de la Sede de Medicina UPTC y a dos cuadras del Centro de Tunja.  - Area de 42 m2 - Sala comedor - Cocina integral - Zona de ropas - Dos Alcobas -Un Baño - Totalmente terminado - Edificio estrato 3 - No se paga Administración. ¡Aplica subsidio Mi casa ya y Caja honor!,3,2,1,"['Cocina integral', 'Piso en madera', 'Número de piso 3', 'Zonas verdes', 'Cerca Colegios / Universidades', 'Cerca Supermercados', 'Cerca Transporte Público', 'Ubicado en Edificio', 'Zona Residencial']","['Cocina integral', 'Piso en madera', 'Número de piso 3', 'Zonas verdes', 'Cerca Colegios / Universidades', 'Cerca Supermercados', 'Cerca Transporte Público', 'Ubicado en Edificio', 'Zona Residencial']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/22/2024,tunja
"Oficina en Venta, EDIFICIO MARCA  UNICENTRO",16742-M4882186,Unicentro,5.547044,-73.349235,oficina,$190.000.000,Entre 10 y 20 años,31.84 m²,31.84 m²,1,"Espectacular oficina ubicada en el edificio marca, sector Unicentro, lobby, salas de juntas, ascensores, celaduría, área de 31.84m2 cuenta con su garaje y depósito. ",5,,1,"['Número de piso 5', 'Tipo de oficina edificio', 'Ascensor', 'Acceso para discapacitados', 'Parqueadero cubierto', 'Número de Ascensores 2', 'Vigilancia 24hrs', 'Cerca Centros Comerciales', 'Cerca Colegios / Universidades', 'Cerca Parques', 'Cerca Supermercados', 'Cerca Transporte Público']","['Número de piso 5', 'Tipo de oficina edificio', 'Ascensor', 'Acceso para discapacitados', 'Parqueadero cubierto', 'Número de Ascensores 2', 'Vigilancia 24hrs', 'Cerca Centros Comerciales', 'Cerca Colegios / Universidades', 'Cerca Parques', 'Cerca Supermercados', 'Cerca Transporte Público']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9/22/2024,tunja
"Apartamento en Venta, Viva",12373-M5215300,viva,5.557241,-73.3452,apartamento,$298.000.000,Entre 5 y 10 años,84.9 m²,84.9 m²,$210.00 ,"Descubre el encanto de vivir en el corazón de Tunja, donde la modernidad y la comodidad se encuentran.

Este exclusivo apartamento en el tercer piso del Edificio Parque Reservado ¿ ofrece una experiencia de vida inigualable, ideal para aquellos que buscan mejorar su calidad de vida sin alejarse del ritmo de la ciudad.

¿ Al entrar, te recibe con un amplio salón que se extiende hacia un balcón que no solo brinda luz natural durante todo el día, sino que también ofrece una vista panorámica que invita a disfrutar de momentos de paz

. La cocina integral y la zona de lavandería contigua, aseguran que cada aspecto de su hogar funcione en perfecta sincronía.

¿La distribución incluye dos habitaciones secundarias, cada una con suficiente espacio para ser personalizadas al gusto, mientras que el baño auxiliar garantiza comodidad y privacidad para sus visitas.

¿La habitación principal es un verdadero retiro personal, con un amplio walking closet y un baño privado que p",5,3,2,"['Baño Auxiliar', 'Baño de Servicio', 'Con calefacción', 'Citófonos', 'Cocina integral', 'Hall de Alcobas', 'Zona de lavanderia', 'Número de piso 3', 'Tipo de acabado piso cerámica', 'Ascensor', 'Parqueadero visitantes', 'Con Terraza', 'Vista panorámica', 'Portería', 'Terraza/Balcón balcón', 'Salón  comunal', 'Zona para niños', 'Cerca Colegios / Universidades', 'Cerca Transporte Público', 'Sobre vía principal', 'Zona Comercial', 'Zona Residencial']","['Baño Auxiliar', 'Baño de Servicio', 'Con calefacción', 'Citófonos', 'Cocina integral', 'Hall de Alcobas', 'Zona de lavanderia', 'Número de piso 3', 'Tipo de acabado piso cerámica', 'Ascensor', 'Parqueadero visitantes', 'Con Terraza', 'Vista panorámica', 'Portería', 'Terraza/Balcón balcón', 'Salón  comunal', 'Zona para niños', 'Cerca Colegios / Universidades', 'Cerca Transporte Público', 'Sobre vía principal', 'Zona Comercial', 'Zona Residencial']",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,9/22/2024,tunja
"Casa en Venta, Conjunto Lombardia",MC5233966,Lombardia,5.548493,-73.34629,apartamento,$620.000.000,Entre 0 y 5 años,190 m²,112 m²,$221.00 ,"¿Buscando casa en el sector norte de Tunja? Tenemos una gran opción, con 190 m² de construcción. ¿ ¡Esta ¿ es para ti! Con tres plantas, 3 habitaciones, 3 baños completos, sala comedor, amplia cocina, excelente iluminación y garaje doble. Ubicada en el sector de mayor valorización de la ciudad. Para más información y agenda tu visita! ¡No dejes pasar esta oportunidad única!",5,4,3,"['Número de piso 3', 'Patio', 'Características del Parqueadero cubierto', 'Tipo de parqueadero propio', 'Cerca Centros Comerciales', 'Cerca Colegios / Universidades', 'Cerca Parques', 'Cerca Supermercados', 'Cerca Transporte Público', 'Zona Campestre', 'Zona Comercial']","['Número de piso 3', 'Patio', 'Características del Parqueadero cubierto', 'Tipo de parqueadero propio', 'Cerca Centros Comerciales', 'Cerca Colegios / Universidades', 'Cerca Parques', 'Cerca Supermercados', 'Cerca Transporte Público', 'Zona Campestre', 'Zona Comercial']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9/22/2024,tunja
"Casa en Venta, Las Nieves",10159-M5082736,Las Nieves,5.537379,-73.357397,apartamento,$650.000.000,Más de 20 años,315 m²,300 m²,,"Código 774FR7357 ¿Buscas una casa rentable? Esta es tu oportunidad de adquirir esta espectacular casa con cinco apartamentos independientes, cerca de la facultad de medicina, colegios, parques, a pocas cuadras del centro, con fácil acceso de transporte público; los apartamentos están distribuidos así en el sótano se encuentran dos apartamentos independientes, uno consta de comedor, dos alcobas, baño, cocina y zona de lavandería, el otro cuenta con cuatro habitaciones, cocina, baño, patio y un amplio lote, el primer piso cuenta con dos apartamentos, uno cuenta con dos alcobas, baño y cocina, el otro de dos alcobas con closet, sala-comedor, cocina, baño y zona de lavandería, en el segundo piso se encuentra un apartamento con tres alcobas, sala-comedor, un estudio, dos baños, cocina integral y zona de lavandería, se entrega encortinado, la casa renta un promedio mensual de dos millones setecientos mil pesos.

Quieres obtener más información, contáctanos para ayudarte ",3,5,5,"['Baño Auxiliar', 'Baño de Servicio', 'Cocina integral', 'Comedor auxiliar', 'Cuarto de servicio', 'Estudio o biblioteca', 'Hall de Alcobas', 'Zona de lavanderia', 'Número de piso 3', 'Tipo de acabado piso cerámica', '&Aacute;rea del lote 120', 'Vista panorámica', 'Jardín interior', 'Zona para niños', 'Zonas verdes', 'Cerca Colegios / Universidades', 'Cerca Transporte Público', 'Zona Residencial']","['Baño Auxiliar', 'Baño de Servicio', 'Cocina integral', 'Comedor auxiliar', 'Cuarto de servicio', 'Estudio o biblioteca', 'Hall de Alcobas', 'Zona de lavanderia', 'Número de piso 3', 'Tipo de acabado piso cerámica', '&Aacute;rea del lote 120', 'Vista panorámica', 'Jardín interior', 'Zona para niños', 'Zonas verdes', 'Cerca Colegios / Universidades', 'Cerca Transporte Público', 'Zona Residencial']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,9/22/2024,tunja
"Apartamento en Venta, MESOPOTAMIA",223-M3700744,Mesopotamia,5.545703,-73.35434,apartamento,$210.000.000,Entre 5 y 10 años,60 m²,60 m²,$130.00 ,"Apto Duplex, en el mejor sitio de valorización de Tunja. 2 habitaciones cada una con baño privado Sala, comedor, baño social, cocina integral, zona ropas,
Alcobas con persianas, garaje privado con puerta electrónica. Cerca a CC Unicentro, Viva, Éxito.",5,2,3,"['Zona de lavanderia', 'Número de piso 6', 'Tipo de acabado piso cerámica', 'Tipo de piso en alcobas cerámica', 'Tipo de piso en comedor cerámica', 'Tipo de piso en estudio cerámica', 'Tipo de piso en sala cerámica', 'Ascensor', 'Conjunto cerrado', 'Número de Ascensores 1', 'Tipo de parqueadero independiente', 'Vigilancia 24hrs']","['Zona de lavanderia', 'Número de piso 6', 'Tipo de acabado piso cerámica', 'Tipo de piso en alcobas cerámica', 'Tipo de piso en comedor cerámica', 'Tipo de piso en estudio cerámica', 'Tipo de piso en sala cerámica', 'Ascensor', 'Conjunto cerrado', 'Número de Ascensores 1', 'Tipo de parqueadero independiente', 'Vigilancia 24hrs']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9/22/2024,tunja
"Apartamento en Venta, MALDONADO TUNJA",11295-M4204206,maldonado,5.541316,-73.358413,apartamento,$240.000.000,Entre 5 y 10 años,79 m²,79 m²,$220.00 ,"Si estás buscando un apartamento en una ubicación central en la ciudad de Tunja, tenemos la oportunidad perfecta para ti. Este apartamento se encuentra en el sector Maldonado, cerca de la glorieta principal, lo que lo convierte en una excelente opción para vivir gracias a su ubicación estratégica. Además, se encuentra cerca del centro de la ciudad, el sector comercial de Unicentro, el estadio y varias universidades, lo que te permitirá tener todo lo que necesitas a pocos minutos de distancia. El edificio cuenta con varias zonas comunes que puedes disfrutar, como un parque infantil y ascensor, además de contar con seguridad las 24 horas para tu tranquilidad. El apartamento en sí consta de dos amplias habitaciones, dos baños (uno privado y otro social), sala, comedor, cocina integral y patio de ropas. Además, tiene un parqueadero y un depósito para tu comodidad. ¡No pierdas la oportunidad de vivir en este excelente apartamento en una ubicación inmejorable en Tunja!",4,3,2,"['Zona de lavanderia', 'Número de piso 3', 'Vista exterior', 'Conjunto cerrado']","['Zona de lavanderia', 'Número de piso 3', 'Vista exterior', 'Conjunto cerrado']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/22/2024,tunja
